seqID,DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
seq_408,-269.59791019578995,-301.25227320656444,-269.0215095636552,-296.91779924527003,-287.3439564317172,-281.53270580709244,-283.9001936747836,-287.86868885227983,-293.11313757343777,-308.35959968461515,-277.4945130239976,-305.734507607177,-287.28745945375346,-307.5809475996647,-284.7128899387826,-312.96871543185614,-308.94963340646063,-332.3841528761745,-307.82740658631275,-282.7724387200391,-297.9577286141819,-308.59832923437045,-288.1159038199646,-300.0725120559276,0,-355.40979267943106,0,0,0,0,0,0,-306.2577175936113
seq_409,-245.9534933565015,-258.3124262806745,-236.08598010228977,-243.42916817087644,-233.80102730303457,-253.42306252949896,-243.1308660948207,-253.5808221330432,-255.63430249957324,-268.00808733168503,-234.65227535037448,-269.2751486896434,-278.27332232560707,-260.91052798100725,-229.48309126963844,-268.1981690906418,-282.8814653125589,-284.90417642473784,-259.80689536055104,-235.45848364418154,-242.85911375588492,-264.3519018596532,-247.9762822598527,-250.03737008097738,0,-313.5499872372217,0,0,0,0,0,0,-248.9144358662443
seq_410,-255.82224407838245,-245.20648555236323,-254.7664607289667,-247.99549545710414,-257.42667843064453,-263.6039910647471,-256.3019910286719,-272.1575923617648,-253.77354574547707,-231.09332660867267,-253.70219208574085,-281.8350962837251,-281.93746002428134,-256.21318878605797,-251.92910370852368,-265.0007465768046,-280.9302029065206,-267.2867409953979,-235.45436713771727,-256.39937229130135,-251.50871297480276,-267.5188612128887,-241.89041774299963,-235.84193191862306,0,-287.5668919156101,0,0,0,0,0,0,-231.89885404890478
seq_411,-248.27117999894543,-271.3287857380826,-250.36639928753587,-274.62836682136384,-270.4402604009056,-253.55736608468962,-256.672367973547,-263.74012994910953,-267.1438015574628,-277.4977754036496,-267.0496183600337,-268.4137809842463,-277.4497966273715,-284.50236966989235,-271.90231870668214,-282.57842779387755,-268.0854898915373,-301.11405724621994,-274.6516980044801,-256.5360643127567,-264.9192814085239,-266.1485746066689,-267.9373045980828,-275.42213812138203,0,-320.58870132552295,0,0,0,0,0,0,-290.16848352603853
seq_412,-247.85794471502427,-259.4600309741801,-244.49939941452,-242.68442668303786,-238.79602611625666,-250.495545823891,-239.8679730265033,-257.0549131711236,-253.35896294302813,-269.8458367132251,-236.2938186066266,-269.31275800623735,-277.7447995387152,-261.9811229025387,-236.1876694443244,-271.06442230199497,-287.88740960871803,-291.1927513423935,-262.1180278456781,-235.53453342594668,-252.06991650590786,-267.3275153250513,-249.72664260652115,-254.42942810877958,0,-314.855935803221,0,0,0,0,0,0,-261.95814338381354
seq_413,-240.52244504691998,-235.1582499533832,-239.80985765487776,-233.9679645251265,-237.67442186119823,-252.64874301838026,-240.02093549365387,-246.21736598089194,-240.011598455452,-204.2972929330045,-239.93779425607354,-259.47674183040294,-261.78324603439853,-236.1507039563674,-234.78670626312265,-239.78251749039632,-258.8758726534037,-245.11353958247278,-218.15461467132744,-238.76500301629275,-231.6566281105183,-247.77531725761557,-228.335691540457,-221.71230695955097,0,-257.8016179760012,0,0,0,0,0,0,-222.84697197488057
seq_414,-222.4205054436776,-210.3327518260033,-221.35371360835455,-217.59126896443195,-223.39664020084308,-239.8444724158039,-221.25511626762966,-234.9038131093994,-227.30947489300138,-213.62768954564598,-223.76655968863645,-249.57961965246264,-248.2644550659858,-217.95518052954156,-216.28315090425775,-223.39074163685882,-243.5686860685197,-239.7466153205139,-207.75021195003308,-224.78403605287374,-216.96115627589714,-228.26335869304435,-206.97718348866604,-208.12641951800325,0,-258.5739824895029,0,0,0,0,0,0,-226.78500396631776
seq_415,-229.09451624325985,-248.97047306718224,-235.99912679609704,-252.78669619954948,-242.31719925259156,-250.36184405384944,-240.0265385968412,-218.3341182716559,-228.00258771241343,-261.56361667461016,-245.4710953446295,-214.36975703435598,-229.51083290226478,-259.93879857319286,-245.92217692393348,-233.72538260617173,-219.14865009047247,-249.59286225433402,-255.6037070087748,-233.2777788343748,-246.7216369428982,-223.43756210419735,-249.27011178467157,-255.69465228483895,0,-299.8465414283387,0,0,0,0,0,0,-259.1467884298677
seq_416,-236.2955488415039,-244.43372649024892,-241.77044898011584,-256.5242876882245,-243.21097830101334,-244.97796518659567,-241.252437918267,-248.113668292509,-238.71438067549963,-259.7639222807135,-246.63210485552315,-238.36586957640375,-255.56616624591538,-264.0681060135319,-251.58926675572673,-258.0332051718444,-262.3724453006593,-280.55793615153505,-257.9602574185385,-242.217751161222,-238.41286946057255,-255.21006015724205,-241.1821720986091,-251.70026759112406,0,-295.8995059253611,0,0,0,0,0,0,-270.75316030610486
seq_417,-246.81214229641276,-237.27032866468247,-243.9776463314856,-235.1437169445062,-246.46051321343268,-262.9090286213527,-246.4797152418045,-241.0711568396218,-243.4652127728136,-234.4432636283379,-245.96974010080044,-248.7858990952339,-232.99375316209884,-232.68936043920817,-236.6999017851646,-210.29406496105165,-221.87807141353582,-200.9810022991734,-237.08061843228512,-243.25776500780538,-238.284408700259,-226.38326914884325,-233.53172498492174,-230.15220560530707,0,-272.4487793725503,0,0,0,0,0,0,-249.85331244251614
seq_418,-236.75537463810042,-228.0522695348076,-232.7790131314712,-225.17247816738615,-234.9301621959099,-250.45267585082658,-230.09706448901483,-248.30361942177657,-236.51228346312504,-240.7208874411552,-230.9284659775896,-258.7903036440091,-270.436532592464,-236.45222185877242,-227.53806568071394,-241.3911266681802,-267.5504592913505,-261.93955838529183,-237.72438867663263,-238.7671092917165,-230.48826024938757,-244.67117743385165,-222.52567120849616,-221.746126946884,0,-281.2669494045724,0,0,0,0,0,0,-239.56307064948712
seq_419,-240.6808131998582,-266.17770545857763,-234.89192111393558,-263.3334330699393,-253.07455748092772,-262.3504897017017,-249.78353999929183,-231.92555596795142,-257.39595666315915,-274.83900617691774,-252.49615348607568,-236.17112238390908,-236.7515410584702,-272.4906372124178,-255.73461376735025,-244.42919261730327,-227.58781493592193,-259.1610636586583,-273.2339099703714,-246.2406378468955,-254.31290788950324,-237.98127546848713,-259.9528615881689,-266.4476333139448,0,-305.3259548421894,0,0,0,0,0,0,-274.5916231275441
seq_420,-240.52724682335963,-240.89305127037045,-241.3175654012561,-234.6308197118278,-236.151690729636,-248.62761523663,-241.6112548958051,-251.5312507806529,-245.3101809926907,-222.58094137402628,-238.67468359808723,-269.7977933709598,-270.12290635337865,-232.62167097752493,-235.2383564219387,-248.09980339606636,-266.5964713362,-241.68329535021044,-225.69912845296454,-240.83059830249871,-232.0886117085701,-254.77835886221055,-229.5762957346943,-228.1796837603253,0,-252.43574788668533,0,0,0,0,0,0,-221.9799311608064
seq_421,-249.1564302163965,-243.41268322695095,-248.13067711841154,-241.83156284205174,-245.06606819278272,-261.25792045316376,-245.37232864314265,-252.85354730520348,-251.00979415061323,-235.4435183496592,-249.32892699749866,-262.67060325020987,-268.72184450286846,-245.06001570313458,-246.93620394416655,-246.81093849801945,-262.75765174181674,-245.20190797613733,-235.23422990033825,-247.48062438498692,-242.1037733805325,-253.40294232952397,-240.52675298301338,-235.54599248619786,0,-237.2866764465046,0,0,0,0,0,0,-244.18414154466058
seq_422,-240.51811612691418,-254.43562719017814,-245.9774460540271,-260.979361226489,-250.2596666322966,-235.84532844062434,-242.80552400140672,-260.2515738248419,-246.41736503234395,-277.35027882888573,-248.46855657370227,-255.53457030881262,-258.93514524238714,-277.41764116235674,-251.023512511711,-274.06251509577237,-270.5038895173478,-296.7084915210078,-271.9092219650839,-243.04863579543726,-254.99168752412086,-263.7526402392943,-249.65340730509155,-259.09330288501206,0,-319.5733173445761,0,0,0,0,0,0,-271.3185473240709
seq_423,-235.61869743645332,-237.41538865868904,-237.90179374538852,-240.5095756181498,-236.80394313038204,-233.28980805761097,-236.97310590721472,-255.31340691547584,-252.5185128871509,-246.49373819128093,-230.61443001498404,-267.972082368417,-280.9564422194306,-241.15528866677784,-240.92513306194527,-254.769742917695,-273.03871122498265,-272.9544967875996,-234.69640542516922,-241.37898906976343,-237.36930179181795,-245.34401243336723,-234.4169428266153,-239.3106388904311,0,-299.94307302034156,0,0,0,0,0,0,-257.01069625500554
seq_424,-245.40312073784963,-234.72683034667426,-245.86441126157075,-237.98891423847388,-233.63480830390344,-251.37509091758977,-233.17382019108672,-259.80092462205096,-240.71059496060022,-237.708325138641,-237.46095507410084,-262.5893821805355,-276.0450878467161,-246.66176831581896,-231.88317391287828,-243.419124020218,-273.6681957643476,-270.3393657650943,-242.9675087526315,-236.24822625939467,-237.76723872512227,-246.71669992718066,-223.82587580771778,-229.28638051380565,0,-284.6454654168172,0,0,0,0,0,0,-251.71634812550465
seq_425,-242.51484624415613,-237.61964483727124,-238.95286885460078,-228.24983066325493,-236.17494856693818,-253.92063270255537,-241.41739898564663,-246.66941712392608,-242.00772530546416,-215.49720303236333,-238.56344628797547,-263.0118501759895,-258.2095580548721,-229.65003115871787,-232.3120244845185,-235.7596116544881,-255.70252369109403,-232.21100157254878,-219.93524275272011,-239.1309193286118,-225.91722558052183,-246.46279438761292,-228.14450933598786,-222.26744840952153,0,-249.8297833988296,0,0,0,0,0,0,-227.16489625580405
seq_426,-263.56646389611484,-260.2906221897596,-263.55815678524215,-261.6680226278027,-268.35734926703,-277.3756674063648,-268.65030441855845,-269.1239252786866,-269.54307120701077,-250.76665013516276,-264.80926346236345,-281.75644176744163,-284.69408136131983,-266.4805808688441,-266.31446061222147,-269.7234282992669,-280.8685753461479,-266.4140303421025,-251.92233276261132,-264.83297544202463,-257.37614266394206,-276.0500686970049,-259.1341002573157,-254.40024759383485,0,-253.09636556718084,0,0,0,0,0,0,-256.2663714022179
seq_427,-229.81048404592977,-235.20330073841825,-231.99051616405174,-228.07684323938622,-230.52777427525174,-243.57487864581424,-225.84429254977607,-231.15583154831594,-236.9842010783856,-243.9373022954684,-229.97849830338146,-218.05210237703187,-239.77251063237006,-234.7462681355009,-229.55147842349626,-215.3979275475241,-227.53942305462954,-232.74464628908729,-237.31701920481805,-225.21184822865206,-229.14618813586546,-198.20401843275712,-227.2999593358427,-232.73743724228385,0,-282.2570849988377,0,0,0,0,0,0,-245.3593374460341
seq_428,-244.9200012018493,-243.7880667500211,-241.26220483678114,-236.7119544076873,-240.93030894171505,-255.6327046463868,-243.7805524498722,-251.94491030906522,-248.11688464997397,-201.91954056063696,-242.45203047285617,-265.7217210997077,-267.93856055593534,-229.94504881053317,-236.8806303350251,-237.46648361279105,-259.19034373467747,-240.44105309035152,-226.99749239994466,-244.4443774152769,-231.79280950525225,-246.7554891579123,-229.30979922475916,-224.70858780351287,0,-268.8803240739817,0,0,0,0,0,0,-229.28416576507507
seq_429,-231.72032917038712,-248.17232944533689,-233.4511125636534,-251.66035986513634,-239.0660763803941,-239.1672255876539,-237.2550125474578,-231.0943431926377,-243.85008191413166,-257.67121076716336,-241.35499563989515,-238.37374331852075,-261.3643840507193,-263.52458950259586,-241.79311648925787,-259.0709120878509,-254.7170063403763,-279.9407974551197,-255.5279999370999,-229.17646023290766,-239.8937886878778,-245.73546344461124,-244.03228407870205,-251.92763219870722,0,-299.51025347143974,0,0,0,0,0,0,-260.345215162945
seq_430,-266.1217782550202,-250.27282501553012,-264.1981981438915,-252.75354211359195,-261.9115510306861,-282.3946364011229,-264.77406540155704,-276.95747519733453,-269.0770336403827,-253.41335857735467,-264.8389012920499,-292.684463223547,-288.038274418842,-259.19485426748975,-251.94922130223418,-265.6765541962199,-290.02553571560287,-274.03213851054363,-245.23991828376657,-267.2826828228665,-255.86013201672696,-268.54296642178355,-247.72714643149925,-246.78476933359067,0,-291.2582207240955,0,0,0,0,0,0,-259.0901237662163
seq_431,-250.03816711616344,-246.34211160914927,-249.58829995467184,-238.27149724415662,-245.34900945402498,-267.113978048596,-248.2553479086289,-258.38473994934594,-253.0534631011539,-237.7865573261797,-250.2832304727648,-269.3725716017007,-267.43587080430814,-243.5312141024499,-244.75846421810738,-250.36434139560455,-268.0889585650022,-242.44851943700579,-232.30975422227874,-249.22766569727196,-233.9950645929024,-257.7384112964765,-239.26634651787344,-233.68507827422175,0,-218.2963305815364,0,0,0,0,0,0,-241.8490572767157
seq_432,-236.7914581981789,-241.19436587044112,-242.48269835684982,-264.17888438287696,-252.6404595122476,-253.7217589441257,-247.31974818007205,-246.63646778102478,-239.69210636027185,-267.5351391530572,-254.43664686370713,-262.84189951241353,-254.9293895149835,-274.66583059654386,-255.57067234537172,-270.1071174100107,-264.31273100874046,-290.29026028275575,-268.3013068864755,-250.13102332819184,-250.78441790883593,-269.0618621048502,-250.12498197786044,-258.7687126358124,0,-309.0561312132369,0,0,0,0,0,0,-274.9102590300431
seq_433,-253.59747605224678,-249.37878938866874,-253.34914322801666,-246.32790734800827,-250.65173011434973,-265.70884848162245,-251.86551558981418,-260.7492389088903,-258.1341425130958,-242.5382419631847,-255.0564999081872,-271.1877895612695,-273.9193310638041,-249.1437477104161,-250.24617886076203,-255.07145567512367,-277.09928262807557,-252.34450553518226,-239.59310076224594,-251.85515826201782,-246.5927648953601,-262.60956095716705,-245.850913732416,-239.7508421359715,0,-208.69081454742002,0,0,0,0,0,0,-244.0309588520258
seq_434,-236.45255086421875,-250.66211984468217,-243.81732228712127,-258.15992485469184,-238.1109295944631,-248.82732967359584,-244.57089293391454,-239.5341475624293,-247.0874962601725,-260.4457892595089,-238.47919510049988,-259.6642752950419,-273.0474156751228,-265.94679328720497,-245.81768062618485,-271.0508245511086,-271.01920321515644,-292.3063087731265,-256.612321726466,-230.50263529255216,-245.28659926087758,-260.4641212906291,-250.04497860156897,-255.3851437417633,0,-305.49004255128415,0,0,0,0,0,0,-260.685584099143
seq_435,-234.56112968303896,-232.3845087276281,-230.86808912126858,-228.77411968160544,-236.8195868011972,-250.26295311302758,-235.71087428499712,-227.66282308552516,-236.15976672472533,-232.1335887450138,-239.53824693358536,-235.92279878665656,-222.5085308895492,-232.89078591606864,-235.62386403668376,-205.3650487241593,-209.78668546770197,-200.90039843929515,-239.23199068616884,-235.1137496562815,-230.9670548772005,-218.00138506096513,-226.70273611476458,-225.8130985403148,0,-267.06328713845926,0,0,0,0,0,0,-247.77414091902102
seq_436,-239.96990994859124,-259.9203112524189,-244.24527990227438,-261.6883130609711,-243.73471954164486,-252.85749860745037,-247.68468797382104,-242.51329645267526,-250.5615567721743,-275.3464990121858,-255.03305620908233,-238.07390563892062,-259.7764844049104,-274.33348498367167,-251.39360822049886,-275.34408677258045,-270.7227628933024,-298.8774890449796,-269.6971757116175,-241.54748008934382,-252.19535570253532,-262.28421063828307,-256.9120758910465,-265.70842604140955,0,-303.4913883914222,0,0,0,0,0,0,-277.0556414745362
seq_437,-272.444143843077,-276.5437415121583,-271.8719545079239,-260.61364172564265,-270.18960292818826,-280.5134877809916,-271.48426582806303,-290.41956114212707,-285.3988596549992,-265.59281886157237,-264.4398121215619,-304.7990640279799,-304.73469314629585,-271.4349662057381,-266.5251862429138,-285.49541177933054,-307.0079797675908,-282.661495121656,-265.48474152061493,-270.6575759322581,-271.80169019415996,-288.57860890462666,-263.72450244661206,-265.24096444739047,0,-295.93343811538114,0,0,0,0,0,0,-249.37419596383015
seq_438,-260.5774367364489,-278.38989672377136,-263.2773902902701,-280.0489118695808,-271.4280571138608,-263.7751708512244,-271.15204552248684,-272.12089957551035,-276.8447265269442,-291.3069887090271,-257.4459165748947,-283.0062390656762,-296.14309457263334,-293.65205319029536,-269.7056204096394,-297.75968932658054,-295.0700043402421,-317.71932232636556,-289.1928437482417,-259.1985214251856,-272.1981757440295,-285.32470414480576,-273.62123358915636,-282.96276180851544,0,-341.5877814490233,0,0,0,0,0,0,-281.23440449130555
seq_439,-217.85282615255377,-206.36156432093958,-217.96699016567217,-214.53906764835446,-213.94734651305214,-230.09989045254804,-213.9294480693709,-226.4878187616188,-219.03407481627903,-221.28288138204158,-217.9714248192896,-233.51988650036685,-241.61171859035161,-227.6501559618907,-215.18307365518277,-224.6248159777105,-240.16798174245523,-246.82726267261697,-217.92131685288177,-214.37290925803913,-208.28312179000022,-222.61814169064795,-206.15129017925705,-213.0978840310197,0,-267.49225830314003,0,0,0,0,0,0,-232.06928338514004
seq_440,-236.1693963107802,-251.15302116160296,-233.94948833939628,-233.01082767185275,-224.63000191133082,-242.48606225413096,-229.24451454748097,-247.00303486024293,-251.80820553859496,-245.77233362331253,-226.70604478484654,-266.02798935124946,-275.4650577894667,-246.79771302927844,-226.6640131947534,-255.91338370426928,-274.47015913455607,-271.92111113750366,-241.64003837421527,-225.2000906573386,-234.89934357514608,-250.69494977567743,-235.3126248422277,-232.1121847589615,0,-301.0973975351266,0,0,0,0,0,0,-245.8080702720945
seq_441,-257.6877031929029,-251.60876390862956,-258.49142072781115,-249.60006475072302,-255.3031048725846,-269.5553620034825,-255.64984419806507,-264.9818115195698,-265.9976912646586,-236.91255605638398,-255.2288127263249,-277.85519003382154,-279.1657112538164,-251.1248192221032,-256.10643239333945,-261.6122862486884,-278.17527515740466,-255.3172595245245,-238.07687797338497,-255.7924100682745,-249.89485350394446,-267.5051520961728,-249.20887830738013,-243.5394858434961,0,-237.36329904496068,0,0,0,0,0,0,-244.80585536604184
seq_442,-238.82415483416688,-237.36334207695748,-240.41300686652434,-232.97338566478706,-238.36732105482614,-251.02607312999953,-240.20679270245813,-250.3947973152324,-246.2449986859497,-195.44198198333422,-238.41119320882143,-259.75799208920733,-263.36711193149915,-227.1797305713176,-236.62661451942054,-236.74364407942423,-258.0230544874351,-240.6903602122158,-222.34657574389254,-240.48133777301203,-227.55185361438288,-243.10539137166987,-227.8902377394575,-223.3948856262473,0,-272.3112036296249,0,0,0,0,0,0,-230.91194074598477
seq_443,-299.47577298630677,-309.9934982994455,-304.0599776436253,-322.32287224168095,-316.75190678406943,-312.5943411512704,-301.0338738447987,-307.66753463734915,-301.9820426269899,-323.3564790640082,-315.2745195382404,-317.23467576266523,-325.92512817010925,-328.76782012437405,-318.98059033649196,-329.1483345337602,-321.6796747612838,-345.10670327501384,-321.18707461091157,-313.0571105908705,-310.6559081306193,-324.84324645761467,-309.1575841774735,-315.1884476931019,0,-357.00249177398206,0,0,0,0,0,0,-333.6459858687502
seq_444,-233.3067323404374,-222.97617517711194,-234.82754610019614,-229.76699801114225,-231.6418222466018,-242.97619319686774,-235.02344380410338,-249.4762309774145,-240.21975881509758,-222.11177842874847,-231.11156141519857,-255.42662304001692,-260.2923363717037,-225.2592503298784,-224.19007359783507,-236.40240660293819,-259.1674912810312,-248.85163000524025,-222.0625408247634,-233.63065387437223,-226.54337498099127,-240.95620930653814,-220.82391853097752,-220.86509989600373,0,-266.76871527385805,0,0,0,0,0,0,-237.61812860996136
seq_445,-236.3153033914179,-232.00241767711483,-231.03321067721083,-238.17113807213465,-225.82602421842523,-245.53591328528634,-231.1783445825972,-236.1192517356772,-245.82897470986796,-238.21903655342632,-227.98830950007664,-250.70738368650683,-269.17254436579805,-239.32424350961958,-227.76127351677368,-247.33367093126347,-267.8812577933611,-270.2746545009834,-239.7761520970748,-227.09286729596406,-226.3596429907993,-240.12241866384855,-227.16244156128792,-232.90018240734165,0,-289.97292670329097,0,0,0,0,0,0,-249.56109049868962
seq_446,-234.71020769404055,-239.56512905708482,-234.83413978313632,-238.7138504099344,-235.97283857579913,-244.12067553475651,-237.46230297909813,-224.9873793318986,-232.37234229200018,-248.2323852357318,-236.89664682662553,-218.76350801830512,-223.61627769905252,-244.13374143269698,-232.72013734856415,-215.8748030096915,-220.3333674372862,-232.75522364538548,-245.67586588849395,-226.18801593458963,-232.83422764907286,-219.87805483835402,-239.3911636789939,-239.09224858843967,0,-272.0347081436981,0,0,0,0,0,0,-249.46787096583577
seq_447,-259.82742885134996,-252.61757323535576,-260.01454808119496,-255.32307357804572,-257.14505082931123,-271.44317281790075,-254.26097566142602,-263.09172619063435,-262.8814955451708,-242.0971032089828,-259.3524361677347,-273.14520104329915,-279.77830006533895,-257.28470534397945,-258.5018001551149,-260.48549618719403,-277.1934280517123,-257.4752837946344,-248.39692256694553,-257.7993192376125,-253.1625421257792,-264.43907472389776,-252.20145150063613,-247.67994978200676,0,-238.4443673935476,0,0,0,0,0,0,-250.16212161089734
seq_448,-237.18173102651474,-255.88169817688555,-241.15210622119088,-254.68053238173098,-251.24100434664055,-244.74555980218057,-247.24288085900326,-242.27284500907692,-246.82984373432117,-269.0369541002316,-248.33304420455417,-249.65646902103333,-261.53736019168605,-262.6169140858894,-254.7119985294872,-267.1557629428275,-255.38824720334594,-285.48274302942707,-262.02651006794156,-241.21006262233433,-247.810848038492,-254.1315707466527,-255.19866361142877,-262.00950746070737,0,-308.12740998312216,0,0,0,0,0,0,-267.38420815575205
seq_449,-243.38953895307088,-234.52886400313454,-242.02886956066473,-233.6914683277364,-238.03803102386027,-255.49228618580844,-242.77173166787216,-251.71079262136158,-244.88675064710642,-225.40006634892538,-244.8391128902746,-261.725304533457,-263.7024113705234,-234.53269373957735,-234.40729343631324,-244.41796414510287,-262.46349135638707,-237.35985807306196,-220.991267308869,-242.36836526315793,-231.71559113078166,-254.83589479877318,-230.3181402134288,-227.12115736976278,0,-241.93146471282836,0,0,0,0,0,0,-230.42186452738792
seq_450,-243.20561637701135,-233.2859797626414,-238.70906012238086,-230.7065150259957,-236.20434738796587,-251.73899736644807,-234.15993043116177,-257.51720685616635,-246.31884594085912,-249.25787241063466,-237.84625827680517,-267.64107635062993,-271.5484137290689,-244.82525145681922,-231.16528244267838,-248.2160768990016,-273.2744418078914,-269.2092814157204,-242.94055852614892,-242.59717417470392,-235.67329352855944,-249.58278003750377,-224.694631320658,-225.18198217729562,0,-291.7475865004677,0,0,0,0,0,0,-244.63344905575903
seq_451,-242.72973869168035,-236.91335642837336,-239.55502663822494,-230.83871709656617,-241.61124509860133,-255.63565747785228,-241.56436044430777,-252.67579061569106,-245.14970159819958,-218.9440199508018,-241.010398247589,-263.7698656585099,-263.6022457550866,-231.4236768271386,-236.28730159223116,-241.8134316715512,-260.04713830865046,-233.99535732646407,-223.51488609968686,-243.17978759628818,-221.53135180203665,-249.76977829696057,-232.27065069318712,-229.20910932886088,0,-256.76196471902864,0,0,0,0,0,0,-225.87000800273873
seq_452,-241.11508414829288,-239.00569265388006,-239.0355910539935,-232.1218083408122,-239.8066755811185,-255.69537312888647,-242.8259947343935,-248.37942573785259,-247.5445853505724,-220.62270275863202,-242.23935637233654,-259.2604622458793,-265.3192026328562,-237.21223787957587,-235.4243834962835,-242.95685700219317,-261.2436376335971,-237.24801476699403,-226.31559774623517,-243.04163015988829,-233.76230242818397,-254.29479066463932,-231.62753327579318,-230.44765538124477,0,-250.31557590589605,0,0,0,0,0,0,-217.29603683295534
seq_453,-316.7605835020945,-315.9884624248648,-318.35103336574696,-305.90078157105614,-320.06109538085633,-329.3388343481325,-318.2384775955631,-316.4609315573322,-324.47688149094716,-301.6599054865943,-321.251322126898,-313.790433475838,-317.4483262138996,-303.71891967273274,-315.99424062671295,-296.03986725458213,-304.2000303396383,-289.33602206648067,-298.80440401626265,-317.1819189421006,-309.9108154956424,-297.59648345787144,-316.14699196364336,-310.09706143148026,0,-323.7609390252226,0,0,0,0,0,0,-295.7303885893893
seq_454,-248.79018575573144,-246.51876583044387,-249.54711441953035,-240.56618510328335,-250.89276847003435,-265.5557390012409,-250.29343725434416,-243.52933281313435,-249.20097179265528,-235.80425134424254,-251.24882087724598,-246.33470271886196,-239.762974424401,-242.98009378849764,-247.63656297518656,-222.7779822986043,-227.15164540446077,-210.60847510407436,-237.14886235313992,-247.22799833513693,-242.4211620755585,-231.18234663412107,-245.8344695440827,-240.09915837823968,0,-257.8470704499809,0,0,0,0,0,0,-227.26573878289486
seq_455,-221.15052319517866,-227.76485507789124,-217.9066771188854,-229.72419053892435,-213.18165072681484,-228.7775633448855,-223.5139809238643,-225.50494266632234,-233.56960021811707,-235.79215369176958,-216.11173007131637,-231.7356152113846,-247.49296317216746,-239.13382726446682,-213.543482302503,-231.7579728330878,-249.17241783451274,-250.7825982444142,-231.94732385568122,-213.43944183773397,-197.7566890048508,-226.55769424389135,-222.61339558169888,-226.35529447763025,0,-273.90784927003966,0,0,0,0,0,0,-237.4283817341491
seq_456,-251.64333159407383,-241.91282047302712,-249.59540026914453,-240.99377578518457,-250.8417214329862,-268.1425670226322,-251.19893948503173,-260.6060567513303,-256.5132317813978,-230.03064750485262,-252.1124643929697,-268.2539351990979,-269.29633056410296,-246.17254100791442,-245.69238477026207,-247.8080143980243,-265.67478998969756,-243.87495389087246,-231.19488712251695,-252.24839415219193,-238.78272127918603,-260.20533430041587,-240.63356354585142,-238.47376699380732,0,-249.73086111569526,0,0,0,0,0,0,-231.735078269119
seq_457,-304.198825190717,-328.7919825810678,-311.38936161088367,-330.3597477660108,-323.381176023846,-292.0673975143354,-315.7967490773308,-318.1579914292622,-318.24074274958343,-347.19338507398635,-314.5811051185492,-332.6102196163218,-324.7380837301466,-343.23049827350866,-322.39982222989664,-349.53085912200316,-344.4594746088247,-368.87529913415386,-335.6143213669687,-316.0956587855408,-330.05011445887965,-338.3445886580991,-325.7643539550628,-331.3262629188948,0,-376.6710795688766,0,0,0,0,0,0,-337.56175100863055
seq_458,-228.15302998065,-216.77363676208,-230.51952727766476,-230.2897568171732,-218.89054171592775,-238.4092080941566,-223.70929423967738,-241.4511258697786,-234.30144930858867,-232.40382485926497,-228.3505977412227,-248.12589409762109,-256.83126870611255,-234.26263003310595,-228.86683121505033,-239.2828853413532,-256.0418309171677,-260.4798770410029,-231.37367979211055,-227.17913285810803,-220.02571085732038,-231.35134280462617,-213.45533294243216,-219.2456074190091,0,-280.75897319960563,0,0,0,0,0,0,-242.04477347071622
seq_459,-250.76622810810332,-240.73155892398248,-250.60792496737736,-238.19818478465336,-243.63712681187377,-265.31540722446664,-247.4224271848874,-253.54692573968478,-249.93199240019493,-237.32248239430467,-250.57149007385195,-264.84220453248145,-261.3682409816055,-247.19158834298122,-244.2704724916042,-245.42521339933535,-264.4292279851165,-240.84263794947765,-234.89854214461766,-245.61023753805398,-234.97979107389813,-253.68835680844373,-239.35372088976757,-233.58802199372863,0,-218.2639516277507,0,0,0,0,0,0,-241.6221190721627
seq_460,-241.57770327150715,-241.0000177826422,-242.03088474625423,-232.0816872498239,-242.453065646598,-255.14166191683896,-242.08302626764274,-240.8909519642607,-239.66058939820974,-223.69796708823066,-245.59357911930638,-238.80644184906512,-229.0044163446875,-240.76032395968997,-243.28170906350863,-212.44126486139726,-220.19133730162318,-196.7601486328905,-231.0703277410006,-240.1438045421866,-233.73817346974536,-221.0426397306313,-234.79807807366515,-230.7440483876075,0,-253.58388565164617,0,0,0,0,0,0,-241.5437961138922
seq_461,-232.77010467321318,-234.2100613128584,-234.03017219682488,-242.91336980070656,-238.67224583180976,-245.2298238697329,-231.69770334429558,-253.66374374010584,-248.17490320181275,-254.4746591584117,-237.67002558921544,-255.14746528221653,-270.96504992053065,-251.89827200334915,-238.84016978978502,-254.98673974912703,-264.65983324191956,-274.30835851880926,-244.10815407314738,-238.74451352063952,-228.68040180067055,-238.30257994244974,-237.23604475919106,-240.6960275366122,0,-294.13196540390896,0,0,0,0,0,0,-249.964860234218
